event,main_speaker,ratings,tags,title,views
TED Talks Live,Zaria Forman,"[{'id': 22, 'name': 'Fascinating', 'count': 237}, {'id': 1, 'name': 'Beautiful', 'count': 453}, {'id': 8, 'name': 'Informative', 'count': 109}, {'id': 10, 'name': 'Inspiring', 'count': 327}, {'id': 24, 'name': 'Persuasive', 'count': 79}, {'id': 23, 'name': 'Jaw-dropping', 'count': 78}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 30}, {'id': 7, 'name': 'Funny', 'count': 13}, {'id': 3, 'name': 'Courageous', 'count': 34}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 0}]","['adventure', 'art', 'beauty', 'big problems', 'climate change', 'exploration', 'glacier', 'meditation', 'nature', 'oceans', 'sustainability', 'visualizations', 'water']",Drawings that show the beauty and fragility of Earth,1078782
TED2016,Joseph Ravenell,"[{'id': 3, 'name': 'Courageous', 'count': 47}, {'id': 10, 'name': 'Inspiring', 'count': 154}, {'id': 22, 'name': 'Fascinating', 'count': 50}, {'id': 9, 'name': 'Ingenious', 'count': 58}, {'id': 8, 'name': 'Informative', 'count': 117}, {'id': 1, 'name': 'Beautiful', 'count': 19}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 24, 'name': 'Persuasive', 'count': 54}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 3}]","['activism', 'community', 'health', 'health care', 'heart health', 'medical research', 'medicine', 'men', 'potential', 'public health', 'race', 'trust']",How barbershops can keep men healthy,993232
TED Talks Live,Adam Driver,"[{'id': 1, 'name': 'Beautiful', 'count': 251}, {'id': 22, 'name': 'Fascinating', 'count': 164}, {'id': 7, 'name': 'Funny', 'count': 131}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 9, 'name': 'Ingenious', 'count': 44}, {'id': 25, 'name': 'OK', 'count': 35}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 10, 'name': 'Inspiring', 'count': 208}, {'id': 3, 'name': 'Courageous', 'count': 80}, {'id': 8, 'name': 'Informative', 'count': 79}, {'id': 23, 'name': 'Jaw-dropping', 'count': 33}, {'id': 24, 'name': 'Persuasive', 'count': 33}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 4}]","['collaboration', 'communication', 'entertainment', 'film', 'language', 'military', 'performance', 'performance art', 'theater', 'war']",My journey from Marine to actor,3016666
TED2016,Sue Desmond-Hellmann,"[{'id': 1, 'name': 'Beautiful', 'count': 51}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 24, 'name': 'Persuasive', 'count': 64}, {'id': 9, 'name': 'Ingenious', 'count': 20}, {'id': 10, 'name': 'Inspiring', 'count': 130}, {'id': 22, 'name': 'Fascinating', 'count': 38}, {'id': 8, 'name': 'Informative', 'count': 87}, {'id': 26, 'name': 'Obnoxious', 'count': 13}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 3, 'name': 'Courageous', 'count': 28}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}]","['Africa', 'HIV', 'big problems', 'communication', 'disease', 'future', 'global issues', 'health', 'health care', 'illness', 'inequality', 'innovation', 'medical research', 'medicine', 'parenting', 'public health']","A smarter, more precise way to think about public health",929167
TED Talks Live,Samantha Nutt,"[{'id': 26, 'name': 'Obnoxious', 'count': 23}, {'id': 3, 'name': 'Courageous', 'count': 215}, {'id': 8, 'name': 'Informative', 'count': 209}, {'id': 24, 'name': 'Persuasive', 'count': 172}, {'id': 10, 'name': 'Inspiring', 'count': 215}, {'id': 22, 'name': 'Fascinating', 'count': 60}, {'id': 9, 'name': 'Ingenious', 'count': 26}, {'id': 23, 'name': 'Jaw-dropping', 'count': 65}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 1, 'name': 'Beautiful', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 0}]","['Africa', 'Guns', 'activism', 'big problems', 'business', 'children', 'community', 'death', 'economics', 'global issues', 'humanity', 'inequality', 'security', 'society', 'violence', 'war']",The real harm of the global arms trade,1049990
TED2016,Norman Lear,"[{'id': 1, 'name': 'Beautiful', 'count': 110}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 3, 'name': 'Courageous', 'count': 34}, {'id': 8, 'name': 'Informative', 'count': 29}, {'id': 10, 'name': 'Inspiring', 'count': 128}, {'id': 22, 'name': 'Fascinating', 'count': 56}, {'id': 7, 'name': 'Funny', 'count': 59}, {'id': 25, 'name': 'OK', 'count': 23}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 21, 'name': 'Unconvincing', 'count': 2}, {'id': 24, 'name': 'Persuasive', 'count': 6}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}, {'id': 9, 'name': 'Ingenious', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['activism', 'communication', 'creativity', 'entertainment', 'family', 'film', 'identity', 'interview', 'life', 'motivation', 'personal growth', 'social change', 'television']",An entertainment icon on living a life of meaning,1025698
TED2016,Stephen Wilkes,"[{'id': 1, 'name': 'Beautiful', 'count': 732}, {'id': 10, 'name': 'Inspiring', 'count': 499}, {'id': 22, 'name': 'Fascinating', 'count': 644}, {'id': 25, 'name': 'OK', 'count': 56}, {'id': 9, 'name': 'Ingenious', 'count': 304}, {'id': 26, 'name': 'Obnoxious', 'count': 35}, {'id': 8, 'name': 'Informative', 'count': 109}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 30}, {'id': 23, 'name': 'Jaw-dropping', 'count': 156}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 24, 'name': 'Persuasive', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 14}]","['Africa', 'beauty', 'creativity', 'environment', 'photography', 'technology', 'time', 'visualizations', 'water']","The passing of time, caught in a single photo",1588740
TED2016,Cédric Villani,"[{'id': 8, 'name': 'Informative', 'count': 288}, {'id': 10, 'name': 'Inspiring', 'count': 322}, {'id': 22, 'name': 'Fascinating', 'count': 391}, {'id': 1, 'name': 'Beautiful', 'count': 177}, {'id': 3, 'name': 'Courageous', 'count': 16}, {'id': 7, 'name': 'Funny', 'count': 77}, {'id': 9, 'name': 'Ingenious', 'count': 104}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 21, 'name': 'Unconvincing', 'count': 24}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 34}, {'id': 24, 'name': 'Persuasive', 'count': 65}, {'id': 25, 'name': 'OK', 'count': 59}, {'id': 23, 'name': 'Jaw-dropping', 'count': 50}]","['collaboration', 'education', 'history', 'innovation', 'intelligence', 'math', 'nature', 'statistics', 'visualizations']",What's so sexy about math?,1624428
TED2016,Amit Sood,"[{'id': 1, 'name': 'Beautiful', 'count': 188}, {'id': 3, 'name': 'Courageous', 'count': 11}, {'id': 8, 'name': 'Informative', 'count': 201}, {'id': 10, 'name': 'Inspiring', 'count': 168}, {'id': 22, 'name': 'Fascinating', 'count': 277}, {'id': 9, 'name': 'Ingenious', 'count': 125}, {'id': 23, 'name': 'Jaw-dropping', 'count': 109}, {'id': 7, 'name': 'Funny', 'count': 47}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 25, 'name': 'OK', 'count': 14}, {'id': 24, 'name': 'Persuasive', 'count': 15}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['Google', 'Internet', 'art', 'beauty', 'big bang', 'collaboration', 'computers', 'culture', 'data', 'exploration', 'future', 'history', 'innovation', 'library', 'machine learning', 'museums', 'painting', 'society', 'software', 'technology', 'visualizations', 'world cultures']",Every piece of art you've ever wanted to see -- up close and searchable,923916
TED2016,ShaoLan,"[{'id': 8, 'name': 'Informative', 'count': 615}, {'id': 22, 'name': 'Fascinating', 'count': 314}, {'id': 1, 'name': 'Beautiful', 'count': 115}, {'id': 7, 'name': 'Funny', 'count': 339}, {'id': 24, 'name': 'Persuasive', 'count': 64}, {'id': 25, 'name': 'OK', 'count': 136}, {'id': 21, 'name': 'Unconvincing', 'count': 62}, {'id': 23, 'name': 'Jaw-dropping', 'count': 26}, {'id': 9, 'name': 'Ingenious', 'count': 62}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 10, 'name': 'Inspiring', 'count': 83}, {'id': 2, 'name': 'Confusing', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 11, 'name': 'Longwinded', 'count': 12}]","['china', 'economics', 'education', 'entrepreneur', 'family', 'identity', 'world cultures']","The Chinese zodiac, explained",2028383
TEDxPSU,Sajay Samuel,"[{'id': 8, 'name': 'Informative', 'count': 479}, {'id': 24, 'name': 'Persuasive', 'count': 186}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 9, 'name': 'Ingenious', 'count': 51}, {'id': 10, 'name': 'Inspiring', 'count': 109}, {'id': 3, 'name': 'Courageous', 'count': 75}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 1, 'name': 'Beautiful', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 22, 'name': 'Fascinating', 'count': 61}, {'id': 23, 'name': 'Jaw-dropping', 'count': 40}, {'id': 11, 'name': 'Longwinded', 'count': 9}]","['TEDx', 'big problems', 'choice', 'culture', 'economics', 'education', 'investment', 'society', 'work']",How college loans exploit students for profit,1116194
TED2016,Negin Farsad,"[{'id': 8, 'name': 'Informative', 'count': 126}, {'id': 22, 'name': 'Fascinating', 'count': 79}, {'id': 26, 'name': 'Obnoxious', 'count': 86}, {'id': 7, 'name': 'Funny', 'count': 520}, {'id': 3, 'name': 'Courageous', 'count': 231}, {'id': 21, 'name': 'Unconvincing', 'count': 59}, {'id': 25, 'name': 'OK', 'count': 71}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 10, 'name': 'Inspiring', 'count': 110}, {'id': 1, 'name': 'Beautiful', 'count': 29}, {'id': 9, 'name': 'Ingenious', 'count': 138}, {'id': 24, 'name': 'Persuasive', 'count': 89}, {'id': 2, 'name': 'Confusing', 'count': 32}, {'id': 23, 'name': 'Jaw-dropping', 'count': 11}]","['TED Fellows', 'activism', 'comedy', 'community', 'entertainment', 'humor', 'identity', 'religion', 'social change', 'society', 'terrorism']",A highly scientific taxonomy of haters,1225718
TED2016,Andrew Youn,"[{'id': 9, 'name': 'Ingenious', 'count': 147}, {'id': 10, 'name': 'Inspiring', 'count': 585}, {'id': 24, 'name': 'Persuasive', 'count': 316}, {'id': 23, 'name': 'Jaw-dropping', 'count': 68}, {'id': 8, 'name': 'Informative', 'count': 310}, {'id': 3, 'name': 'Courageous', 'count': 159}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 1, 'name': 'Beautiful', 'count': 110}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 25, 'name': 'OK', 'count': 25}, {'id': 22, 'name': 'Fascinating', 'count': 136}, {'id': 7, 'name': 'Funny', 'count': 10}]","['Africa', 'activism', 'agriculture', 'community', 'farming', 'food', 'future', 'global development', 'global issues', 'innovation', 'poverty', 'society']",3 reasons why we can win the fight against poverty,1173235
TED Talks Live,Jamila Raqib,"[{'id': 3, 'name': 'Courageous', 'count': 294}, {'id': 10, 'name': 'Inspiring', 'count': 527}, {'id': 24, 'name': 'Persuasive', 'count': 254}, {'id': 8, 'name': 'Informative', 'count': 198}, {'id': 9, 'name': 'Ingenious', 'count': 87}, {'id': 1, 'name': 'Beautiful', 'count': 54}, {'id': 23, 'name': 'Jaw-dropping', 'count': 34}, {'id': 22, 'name': 'Fascinating', 'count': 72}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 25, 'name': 'OK', 'count': 16}, {'id': 7, 'name': 'Funny', 'count': 7}]","['big problems', 'collaboration', 'communication', 'community', 'global issues', 'humanity', 'military', 'nonviolence', 'protests', 'security', 'society', 'terrorism', 'violence', 'war']",The secret to effective nonviolent resistance,878864
TED2016,Andrew Pelling,"[{'id': 9, 'name': 'Ingenious', 'count': 359}, {'id': 10, 'name': 'Inspiring', 'count': 230}, {'id': 22, 'name': 'Fascinating', 'count': 323}, {'id': 8, 'name': 'Informative', 'count': 133}, {'id': 7, 'name': 'Funny', 'count': 159}, {'id': 3, 'name': 'Courageous', 'count': 30}, {'id': 23, 'name': 'Jaw-dropping', 'count': 125}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 24, 'name': 'Persuasive', 'count': 22}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 25, 'name': 'OK', 'count': 28}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 1, 'name': 'Beautiful', 'count': 19}, {'id': 2, 'name': 'Confusing', 'count': 2}]","['TED Fellows', 'biotech', 'collaboration', 'creativity', 'design', 'exploration', 'future', 'hack', 'innovation', 'invention', 'materials', 'play', 'potential', 'science', 'technology']",This scientist makes ears out of apples,1191591
TED2016,Chris Milk,"[{'id': 10, 'name': 'Inspiring', 'count': 270}, {'id': 1, 'name': 'Beautiful', 'count': 210}, {'id': 22, 'name': 'Fascinating', 'count': 198}, {'id': 23, 'name': 'Jaw-dropping', 'count': 128}, {'id': 9, 'name': 'Ingenious', 'count': 93}, {'id': 7, 'name': 'Funny', 'count': 30}, {'id': 24, 'name': 'Persuasive', 'count': 20}, {'id': 3, 'name': 'Courageous', 'count': 21}, {'id': 21, 'name': 'Unconvincing', 'count': 2}, {'id': 8, 'name': 'Informative', 'count': 41}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 25, 'name': 'OK', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 26, 'name': 'Obnoxious', 'count': 3}]","['art', 'beauty', 'collaboration', 'communication', 'composing', 'entertainment', 'film', 'future', 'innovation', 'media', 'technology', 'virtual reality', 'visualizations']",The birth of virtual reality as an art form,811599
TEDxBrussels,Tristan Harris,"[{'id': 1, 'name': 'Beautiful', 'count': 197}, {'id': 7, 'name': 'Funny', 'count': 52}, {'id': 10, 'name': 'Inspiring', 'count': 786}, {'id': 11, 'name': 'Longwinded', 'count': 33}, {'id': 21, 'name': 'Unconvincing', 'count': 38}, {'id': 9, 'name': 'Ingenious', 'count': 221}, {'id': 8, 'name': 'Informative', 'count': 360}, {'id': 22, 'name': 'Fascinating', 'count': 208}, {'id': 24, 'name': 'Persuasive', 'count': 272}, {'id': 25, 'name': 'OK', 'count': 78}, {'id': 2, 'name': 'Confusing', 'count': 20}, {'id': 3, 'name': 'Courageous', 'count': 85}, {'id': 26, 'name': 'Obnoxious', 'count': 18}, {'id': 23, 'name': 'Jaw-dropping', 'count': 38}]","['Internet', 'choice', 'communication', 'design', 'future', 'innovation', 'interface design', 'motivation', 'potential', 'product design', 'social media', 'technology', 'web']",How better tech could protect us from distraction,1434311
TEDxSydney,Gill Hicks,"[{'id': 3, 'name': 'Courageous', 'count': 492}, {'id': 10, 'name': 'Inspiring', 'count': 612}, {'id': 24, 'name': 'Persuasive', 'count': 115}, {'id': 25, 'name': 'OK', 'count': 47}, {'id': 1, 'name': 'Beautiful', 'count': 391}, {'id': 8, 'name': 'Informative', 'count': 47}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 11}, {'id': 23, 'name': 'Jaw-dropping', 'count': 88}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 22, 'name': 'Fascinating', 'count': 109}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 9, 'name': 'Ingenious', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 4}]","['TEDx', 'activism', 'community', 'compassion', 'death', 'global issues', 'humanity', 'identity', 'life', 'social change', 'society', 'terrorism', 'violence']",I survived a terrorist attack. Here's what I learned,813426
TED2016,Keolu Fox,"[{'id': 8, 'name': 'Informative', 'count': 199}, {'id': 25, 'name': 'OK', 'count': 26}, {'id': 24, 'name': 'Persuasive', 'count': 67}, {'id': 3, 'name': 'Courageous', 'count': 42}, {'id': 10, 'name': 'Inspiring', 'count': 78}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 1, 'name': 'Beautiful', 'count': 14}, {'id': 9, 'name': 'Ingenious', 'count': 34}, {'id': 22, 'name': 'Fascinating', 'count': 53}, {'id': 23, 'name': 'Jaw-dropping', 'count': 18}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 11, 'name': 'Longwinded', 'count': 0}]","['TED Fellows', 'activism', 'big problems', 'community', 'genetics', 'health', 'health care', 'inequality', 'medical research', 'medicine', 'science', 'society']",Why genetic research must be more diverse,809398
TED@BCG Paris,Seema Bansal,"[{'id': 3, 'name': 'Courageous', 'count': 129}, {'id': 10, 'name': 'Inspiring', 'count': 477}, {'id': 22, 'name': 'Fascinating', 'count': 136}, {'id': 8, 'name': 'Informative', 'count': 268}, {'id': 9, 'name': 'Ingenious', 'count': 140}, {'id': 24, 'name': 'Persuasive', 'count': 87}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 25, 'name': 'OK', 'count': 58}, {'id': 1, 'name': 'Beautiful', 'count': 56}, {'id': 11, 'name': 'Longwinded', 'count': 26}, {'id': 23, 'name': 'Jaw-dropping', 'count': 21}, {'id': 21, 'name': 'Unconvincing', 'count': 17}, {'id': 7, 'name': 'Funny', 'count': 8}]","['children', 'communication', 'community', 'education', 'global development', 'global issues', 'india', 'policy', 'potential']",How to fix a broken education system ... without any more money,1246214
TED2016,Brian Little,"[{'id': 25, 'name': 'OK', 'count': 214}, {'id': 1, 'name': 'Beautiful', 'count': 348}, {'id': 10, 'name': 'Inspiring', 'count': 825}, {'id': 22, 'name': 'Fascinating', 'count': 1228}, {'id': 24, 'name': 'Persuasive', 'count': 309}, {'id': 7, 'name': 'Funny', 'count': 1696}, {'id': 8, 'name': 'Informative', 'count': 1274}, {'id': 11, 'name': 'Longwinded', 'count': 35}, {'id': 23, 'name': 'Jaw-dropping', 'count': 78}, {'id': 9, 'name': 'Ingenious', 'count': 330}, {'id': 21, 'name': 'Unconvincing', 'count': 32}, {'id': 3, 'name': 'Courageous', 'count': 149}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 2, 'name': 'Confusing', 'count': 24}]","['TED Books', 'communication', 'humanity', 'humor', 'identity', 'introvert', 'personality', 'psychology', 'self']","Who are you, really? The puzzle of personality",4235594
TED2016,Tom Hulme,"[{'id': 8, 'name': 'Informative', 'count': 415}, {'id': 10, 'name': 'Inspiring', 'count': 305}, {'id': 22, 'name': 'Fascinating', 'count': 209}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 24, 'name': 'Persuasive', 'count': 210}, {'id': 25, 'name': 'OK', 'count': 49}, {'id': 1, 'name': 'Beautiful', 'count': 48}, {'id': 9, 'name': 'Ingenious', 'count': 138}, {'id': 7, 'name': 'Funny', 'count': 54}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 3}]","['architecture', 'cities', 'community', 'design', 'environment', 'potential', 'product design', 'public spaces', 'society', 'urban planning']",What can we learn from shortcuts?,1396369
TED2016,Wanda Diaz Merced,"[{'id': 1, 'name': 'Beautiful', 'count': 101}, {'id': 3, 'name': 'Courageous', 'count': 84}, {'id': 10, 'name': 'Inspiring', 'count': 199}, {'id': 22, 'name': 'Fascinating', 'count': 83}, {'id': 9, 'name': 'Ingenious', 'count': 61}, {'id': 8, 'name': 'Informative', 'count': 67}, {'id': 24, 'name': 'Persuasive', 'count': 13}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 25, 'name': 'OK', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 2}, {'id': 21, 'name': 'Unconvincing', 'count': 2}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]","['Blindness', 'astronomy', 'collaboration', 'data', 'disability', 'energy', 'exploration', 'hearing', 'innovation', 'nature', 'physics', 'science', 'technology']",How a blind astronomer found a way to hear the stars,803813
